FIPS_PLACE,dem,rep,dem_share,FIPS_ST
81712,225,322,41.13346,42
81808,286,656,30.36093,42
81824,1697,2115,44.51731,42
81832,668,737,47.54448,42
81856,471,507,48.15951,42
82008,1817,2589,41.23922,42
82080,73,47,60.83333,42
82128,13,60,17.80822,42
82160,603,1035,36.81319,42
82200,55,87,38.73239,42
82296,714,645,52.53863,42
82320,1503,1592,48.5622,42
82344,852,489,63.53468,42
82616,288,171,62.7451,42
82704,6037,1952,75.5664,42
82736,469,340,57.97281,42
82832,276,203,57.62004,42
82848,108,88,55.10204,42
82952,168,183,47.86325,42
82968,118,227,34.2029,42
83104,576,386,59.87526,42
83120,647,868,42.70627,42
83136,722,569,55.92564,42
83172,321,506,38.81499,42
83200,585,494,54.21687,42
83248,248,388,38.99371,42
83280,287,241,54.35606,42
83328,302,308,49.5082,42
83376,68,105,39.30636,42
83472,279,287,49.29329,42
83496,258,205,55.72354,42
83504,44,25,63.76812,42
83512,6078,4557,57.15092,42
83584,1313,1915,40.67534,42
83680,638,670,48.77676,42
83736,75,76,49.66887,42
83856,1284,1039,55.27335,42
83928,1221,574,68.02228,42
84064,25,40,38.46154,42
84144,1879,1692,52.61831,42
84272,856,603,58.67032,42
84280,634,389,61.97458,42
84288,998,654,60.41162,42
84376,212,92,69.73684,42
84440,353,222,61.3913,42
84512,3738,4021,48.17631,42
84552,242,259,48.30339,42
84704,2090,2318,47.41379,42
84856,513,483,51.50602,42
85152,9264,4879,65.50237,42
85188,8281,877,90.42367,42
85272,188,329,36.36364,42
85312,5626,5251,51.72382,42
85320,216,310,41.06464,42
85408,6527,3809,63.14822,42
85464,1373,2629,34.30785,42
85496,530,302,63.70192,42
85528,46,52,46.93878,42
85592,1815,959,65.42898,42
85632,1123,749,59.98932,42
85664,582,518,52.90909,42
85728,200,248,44.64286,42
85872,90,200,31.03448,42
86056,671,594,53.04348,42
86112,1292,992,56.56743,42
86128,38,99,27.73723,42
86160,36,53,40.44944,42
86224,180,292,38.13559,42
86288,2818,2180,56.38255,42
86528,701,693,50.28694,42
86560,87,188,31.63636,42
86568,11,32,25.5814,42
86640,465,471,49.67949,42
86656,110,136,44.71545,42
86744,797,222,78.21394,42
86776,2683,897,74.94413,42
86856,832,754,52.45902,42
86880,2677,2959,47.49823,42
86920,938,594,61.22715,42
86952,196,140,58.33333,42
86968,5898,271,95.60707,42
87040,157,201,43.85475,42
87048,11051,3050,78.37033,42
87064,53,60,46.90265,42
87080,99,90,52.38095,42
87136,98,106,48.03922,42
87208,61,85,41.78082,42
87224,369,456,44.72727,42
87232,556,852,39.48864,42
87272,824,1391,37.2009,42
550,3456,4957,41.07928,45
955,345,95,78.40909,45
1360,2834,4226,40.14164,45
1450,671,318,67.84631,45
2440,251,1144,17.99283,45
4060,422,263,61.60584,45
4300,638,506,55.76923,45
4690,2033,3261,38.40196,45
5410,590,854,40.85873,45
5680,708,516,57.84314,45
5770,315,569,35.63348,45
6400,86,402,17.62295,45
6490,659,284,69.88335,45
7210,2705,3683,42.34502,45
7255,901,1798,33.38273,45
7345,121,557,17.84661,45
8245,115,181,38.85135,45
8830,193,313,38.14229,45
9527,2310,13,99.44038,45
10090,157,402,28.08587,45
10270,354,715,33.11506,45
10855,1269,1314,49.12892,45
11350,406,373,52.1181,45
12655,2812,3305,45.97025,45
12965,972,1620,37.5,45
13015,389,364,51.66003,45
13330,25089,21218,54.17971,45
13600,357,261,57.76699,45
14018,214,139,60.62323,45
14095,1086,380,74.07913,45
14455,1051,1234,45.99562,45
14860,172,540,24.1573,45
14950,1645,1540,51.64835,45
15295,1131,1368,45.2581,45
16000,30277,15080,66.75265,45
16405,2482,3119,44.31352,45
18430,520,470,52.52525,45
18565,498,333,59.9278,45
19105,608,120,83.51648,45
19285,3998,896,81.69187,45
19420,742,184,80.12959,45
21265,978,1287,43.17881,45
21310,406,523,43.70291,45
21985,1867,5485,25.39445,45
22075,196,228,46.22642,45
22795,473,396,54.43038,45
22997,542,171,76.01683,45
23245,234,627,27.1777,45
24020,452,231,66.17862,45
25540,2232,5624,28.41141,45
25810,4794,5745,45.48819,45
26035,603,690,46.63573,45
26305,1475,2405,38.01546,45
26372,1146,2073,35.60112,45
26890,1736,3145,35.56648,45
27070,576,935,38.12045,45
27970,1323,267,83.20755,45
28060,2131,1587,57.31576,45
28375,3516,1237,73.97433,45
28455,1063,2279,31.8073,45
28825,331,229,59.10714,45
28870,1647,1284,56.19243,45
29050,190,981,16.22545,45
29410,145,447,24.49324,45
29815,4380,7587,36.60065,45
30850,12155,12224,49.85848,45
30895,2601,2184,54.35737,45
30985,2185,4852,31.05016,45
32065,873,1898,31.50487,45
32560,1798,1459,55.20418,45
34045,4906,8677,36.11868,45
34495,658,165,79.9514,45
34720,382,415,47.92974,45
34810,415,1030,28.71972,45
34990,1370,143,90.54858,45
35635,604,1431,29.68059,45
35890,2085,2628,44.23934,45
36115,292,516,36.13861,45
37330,332,431,43.51245,45
37465,590,467,55.81835,45
38095,183,631,22.48157,45
38162,307,686,30.91641,45
38590,358,11,97.01897,45
39220,1217,1815,40.13852,45
39310,2250,625,78.26087,45
39475,811,2944,21.59787,45
39512,119,417,22.20149,45
39772,336,593,36.16792,45
39785,1042,2224,31.90447,45
39895,1846,2081,47.00789,45
40390,132,361,26.77485,45
40525,382,351,52.1146,45
40615,1212,1694,41.70681,45
41065,416,880,32.09877,45
41335,1667,4196,28.43254,45
41380,139,678,17.01346,45
41740,253,124,67.10875,45
42010,1386,2697,33.94563,45
42730,286,156,64.70588,45
43000,619,1781,25.79167,45
43090,762,206,78.71901,45
43315,1033,1710,37.6595,45
43630,120,282,29.85075,45
44350,705,683,50.79251,45
44575,1809,1031,63.69718,45
45115,2818,3400,45.32004,45
47200,245,719,25.41494,45
47275,477,433,52.41758,45
48535,7992,13810,36.65719,45
48737,544,204,72.72727,45
48805,1025,561,64.62799,45
48985,742,1546,32.43007,45
49075,4182,4811,46.50284,45
49570,765,807,48.66412,45
49885,1303,2919,30.86215,45
50695,2643,6829,27.90329,45
50875,15614,8365,65.11531,45
51280,1124,2820,28.49899,45
51720,266,865,23.51901,45
53080,1997,851,70.11938,45
54025,420,448,48.3871,45
54535,1115,1550,41.83865,45
56140,157,522,23.12224,45
56365,635,1267,33.38591,45
58030,366,617,37.23296,45
58165,1152,4233,21.39276,45
59020,667,732,47.67691,45
59110,247,794,23.72719,45
59190,904,1457,38.28886,45
60280,109,314,25.76832,45
61405,9970,7361,57.52697,45
61720,213,385,35.61873,45
62305,677,93,87.92208,45
62395,3463,1007,77.47204,45
63665,955,1484,39.15539,45
63700,724,1381,34.3943,45
64240,591,183,76.35659,45
65095,75,323,18.84422,45
65207,2522,2906,46.46279,45
66580,2026,3656,35.65646,45
67390,998,1800,35.66833,45
67705,338,1168,22.44356,45
67750,612,896,40.58355,45
68177,489,33,93.67816,45
68290,8317,5399,60.63721,45
68425,393,925,29.81791,45
69010,454,710,39.00344,45
70090,580,877,39.80782,45
70225,236,61,79.46128,45
70270,5555,9464,36.98648,45
70405,6055,5657,51.69911,45
70585,616,1149,34.90085,45
71395,2145,5306,28.78808,45
71417,1755,3373,34.22387,45
72430,242,599,28.77527,45
73105,1805,1709,51.36596,45
73330,152,177,46.20061,45
73465,722,1299,35.72489,45
73870,2523,6059,29.39874,45
74275,1077,1438,42.82306,45
74680,385,474,44.81956,45
75535,573,661,46.43436,45
75850,1893,3360,36.03655,45
76435,184,619,22.91407,45
77672,394,7,98.25436,45
77875,483,1629,22.86932,45
77965,330,530,38.37209,45
78505,189,221,46.09756,45
78820,1043,400,72.27997,45
79090,443,600,42.47363,45
79630,527,593,47.05357,45
100,6257,5585,52.83736,46
700,224,223,50.11186,46
2180,233,229,50.4329,46
2260,152,263,36.62651,46
2530,218,305,41.6826,46
3380,564,655,46.26743,46
4380,738,1409,34.37354,46
4980,502,552,47.62808,46
5780,408,712,36.42857,46
6620,1083,1772,37.93345,46
6840,653,804,44.81812,46
7380,276,197,58.35095,46
7580,4942,3768,56.73938,46
8140,29,106,21.48148,46
9500,706,801,46.84804,46
11220,488,660,42.50871,46
12180,289,354,44.94557,46
12540,294,292,50.17065,46
13220,136,145,48.39858,46
13355,687,1354,33.65997,46
15140,423,631,40.13283,46
15250,469,1171,28.59756,46
15700,208,175,54.30809,46
15980,429,570,42.94294,46
16260,280,306,47.78157,46
17620,131,46,74.0113,46
18300,134,255,34.4473,46
20180,176,363,32.65306,46
21260,140,243,36.55352,46
21540,655,428,60.48015,46
21820,130,130,50,46
22260,236,442,34.80826,46
23900,86,91,48.58757,46
23980,69,54,56.09756,46
24260,238,462,34,46
26035,327,554,37.11691,46
27260,409,458,47.17416,46
28340,65,141,31.5534,46
28980,114,306,27.14286,46
30220,778,1010,43.5123,46
30460,256,194,56.88889,46
31060,1376,1352,50.43988,46
31860,200,269,42.64392,46
32020,145,144,50.17301,46
33180,49,113,30.24691,46
33980,120,175,40.67797,46
35100,195,95,67.24138,46
35430,257,223,53.54167,46
35500,146,160,47.71242,46
36220,433,474,47.7398,46
36340,242,373,39.34959,46
36380,478,498,48.97541,46
36460,78,158,33.05085,46
36540,27,43,38.57143,46
40020,89,32,73.55372,46
40220,1817,1655,52.33295,46
41100,175,197,47.04301,46
42260,787,892,46.87314,46
42460,377,486,43.68482,46
42980,53,34,60.91954,46
43100,2788,3517,44.21887,46
43180,348,473,42.38733,46
44260,73,214,25.43554,46
44860,87,161,35.08065,46
45548,544,103,84.08037,46
45700,396,397,49.93695,46
46500,22,40,35.48387,46
47180,109,274,28.45953,46
48460,319,425,42.87634,46
49300,84,367,18.62528,46
49460,53,67,44.16667,46
49600,2583,4154,38.34051,46
49660,397,41,90.63927,46
50020,190,166,53.37079,46
50260,187,567,24.80106,46
52980,12505,17291,41.96872,46
53007,872,1430,37.8801,46
53460,570,553,50.7569,46
56340,143,163,46.73203,46
56380,139,79,63.76147,46
57340,317,382,45.3505,46
58140,116,231,33.42939,46
59020,36478,34680,51.26339,46
59260,527,308,63.11377,46
60020,1240,1622,43.32635,46
62100,1146,1876,37.92191,46
63100,580,752,43.54354,46
65780,7,8,46.66667,46
66700,2847,1440,66.41008,46
67780,38,43,46.91358,46
68020,318,258,55.20833,46
69300,4357,4951,46.8092,46
69340,154,98,61.11111,46
69780,550,458,54.56349,46
70220,298,274,52.0979,46
71340,132,111,54.32099,46
71580,116,210,35.58282,46
71940,56,80,41.17647,46
72180,475,876,35.15914,46
72700,144,177,44.85981,46
73060,3332,3158,51.34052,46
440,202,278,42.08333,47
540,2038,3288,38.26511,47
1480,175,680,20.46784,47
2320,1577,2796,36.0622,47
2340,1167,3571,24.63065,47
3440,8554,16740,33.8183,47
4620,510,1389,26.85624,47
4720,200,161,55.40166,47
5140,159,132,54.63918,47
7180,1012,464,68.56369,47
7280,419,486,46.29834,47
7860,183,350,34.33396,47
8280,6757,16821,28.65807,47
8540,4260,8915,32.33397,47
8920,782,393,66.55319,47
9880,954,1303,42.2685,47
10560,865,1125,43.46734,47
12420,410,532,43.52442,47
14000,17231,17300,49.90009,47
14980,847,2061,29.12655,47
15160,21823,22055,49.73563,47
15400,5190,13485,27.79116,47
15480,91,105,46.42857,47
15580,1031,2080,33.14047,47
16300,699,2041,25.51095,47
16420,4503,11797,27.62577,47
16500,813,2332,25.85056,47
16540,3455,5569,38.28679,47
16920,1628,2641,38.13539,47
17680,1085,1616,40.17031,47
18540,1297,2798,31.67277,47
19700,490,1208,28.85748,47
19880,185,312,37.22334,47
19920,161,190,45.86895,47
20620,1265,1681,42.93958,47
20930,94,224,29.55975,47
21400,307,250,55.1167,47
21740,194,433,30.94099,47
22000,426,851,33.35944,47
22200,2394,3556,40.23529,47
22340,186,590,23.96907,47
22500,1179,4043,22.57756,47
22720,956,2290,29.45163,47
22920,103,273,27.39362,47
23500,2488,6185,28.68673,47
23660,325,632,33.96029,47
24320,464,329,58.51198,47
24360,341,804,29.78166,47
24440,169,392,30.12478,47
24980,154,327,32.01663,47
25440,1022,2180,31.91755,47
25560,709,1829,27.93538,47
25760,1702,3904,30.36033,47
25920,820,756,52.03046,47
27020,859,1365,38.6241,47
27740,6799,12270,35.65473,47
27960,124,373,24.9497,47
28060,73,291,20.05495,47
28380,131,329,28.47826,47
28420,208,121,63.22188,47
28540,4588,6940,39.79875,47
28560,233,428,35.24962,47
28960,6686,17598,27.53253,47
29920,3513,5335,39.70389,47
30280,193,219,46.84466,47
30960,665,1653,28.68852,47
30980,2268,4300,34.53106,47
31100,521,1361,27.68332,47
31820,531,736,41.91002,47
32600,326,716,31.28599,47
32640,60,133,31.08808,47
32742,425,603,41.34241,47
33260,489,1368,26.33279,47
33280,5275,12009,30.51956,47
35160,368,513,41.77072,47
36460,1569,1517,50.84251,47
37600,288,714,28.74251,47
37640,15894,13388,54.27908,47
37780,150,447,25.12563,47
37960,979,2319,29.68466,47
38320,4479,7044,38.87009,47
38540,248,466,34.73389,47
39140,125,272,31.48615,47
39400,296,426,40.99723,47
39560,8790,21372,29.14263,47
39620,584,1212,32.5167,47
40000,44098,52150,45.81706,47
40180,614,994,38.18408,47
40240,165,270,37.93103,47
40350,2175,6759,24.3452,47
40540,176,552,24.17582,47
40560,901,2032,30.7194,47
41200,4877,4006,54.90262,47
41340,917,1818,33.52834,47
41520,2851,5842,32.7965,47
41760,806,1515,34.72641,47
41860,440,744,37.16216,47
41980,1047,2277,31.49819,47
42720,245,207,54.20354,47
43140,807,838,49.05775,47
43640,197,698,22.01117,47
43700,221,235,48.46491,47
43780,540,1102,32.88672,47
43820,543,1325,29.06852,47
44382,881,2010,30.47388,47
44840,520,538,49.14934,47
44940,921,1632,36.07521,47
45000,147,268,35.42169,47
45100,1068,1717,38.34829,47
45320,684,1154,37.21436,47
45500,1334,2117,38.65546,47
46240,1563,2618,37.3834,47
46380,4150,8571,32.62322,47
48000,198902,58613,77.239,47
48360,787,2606,23.19481,47
48660,795,1960,28.85662,47
48920,309,825,27.24868,47
48980,531,1067,33.22904,47
49060,700,652,51.77515,47
49740,188,279,40.25696,47
49760,191,365,34.35252,47
50280,3106,5862,34.63426,47
50400,289,635,31.27706,47
50580,620,1736,26.31579,47
50780,1988,4747,29.51745,47
51080,1120,1338,45.5655,47
51402,121,446,21.34039,47
51560,12815,16839,43.21508,47
52006,149461,92607,61.74339,47
53240,322,659,32.82365,47
53460,1640,3949,29.34335,47
53600,406,471,46.29418,47
54700,205,648,24.03283,47
54780,1256,2018,38.36286,47
55120,6447,7403,46.54874,47
55800,100,234,29.94012,47
55820,288,734,28.18004,47
55860,211,636,24.91145,47
56720,1551,1794,46.36771,47
57040,239,641,27.15909,47
58120,135,162,45.45455,47
58940,191,414,31.57025,47
59560,931,2306,28.7612,47
61040,1691,1202,58.45143,47
61960,1260,1837,40.68453,47
63080,82,114,41.83673,47
63340,992,237,80.71603,47
64160,111,278,28.5347,47
64440,681,873,43.82239,47
64820,490,1104,30.74028,47
65642,625,1609,27.97672,47
66160,206,257,44.49244,47
66220,162,595,21.40026,47
66720,219,462,32.15859,47
67120,1278,3343,27.65635,47
67200,391,1224,24.21053,47
67230,407,1601,20.26892,47
67760,2261,2836,44.35943,47
68540,880,2031,30.23016,47
69420,7441,12373,37.55425,47
69460,83,154,35.0211,47
69560,862,2459,25.95604,47
69620,1159,1230,48.51402,47
69740,404,1450,21.79072,47
70180,709,987,41.80425,47
70240,197,182,51.97889,47
70500,3214,3586,47.26471,47
70580,1772,4481,28.3384,47
72540,772,1491,34.11401,47
73120,527,952,35.63218,47
73460,214,263,44.86373,47
73900,1118,2768,28.76994,47
74540,46,48,48.93617,47
74860,74,165,30.96234,47
75000,879,1006,46.6313,47
75320,2213,3589,38.14202,47
75560,279,656,29.83957,47
75820,474,1228,27.84959,47
77480,165,413,28.54671,47
78600,219,674,24.52408,47
80200,1117,3322,25.16333,47
80360,606,1890,24.27885,47
80760,312,851,26.82717,47
81080,235,456,34.00868,47
81560,408,451,47.49709,47
100,35.01131,102.5913,25.44379,48
160,245.5939,741.1956,24.88817,48
1000,11354.73,27821.38,28.98382,48
1060,213.7293,99.64407,68.20276,48
1108,12.25564,71.23565,14.67894,48
1240,2160.675,2545.555,45.91095,48
1324,9.898477,67.96954,12.71186,48
1390,189.0111,59.95679,75.91786,48
1396,105.3981,145.4791,42.01183,48
1420,5.257053,2.689655,66.15385,48
1500,29.81601,6.866899,81.28039,48
1514,24.88636,9.049587,73.33333,48
1576,2648.95,1213.901,68.57501,48
1600,1765,2279,43.64491,48
1636,39.63199,151.1568,20.7727,48
1648,120.4009,789.8887,13.22666,48
1696,930.1833,708.2708,56.77201,48
1744,207.8182,894.279,18.85661,48
1816,8.904416,14.54494,37.97297,48
1852,3241.818,2021.231,61.59582,48
1858,93.63299,35.13098,72.71676,48
1924,12098.71,20208.17,37.44934,48
2044,31.22665,72.84726,30.0043,48
2104,1259.365,1139.773,52.49239,48
2188,167.6153,312.7603,34.89254,48
2194,43.34426,5.038094,89.58692,48
2212,1143.718,363.4484,75.88531,48
2260,329.3015,688.2515,32.3621,48
2272,1834.703,4958.798,27.00674,48
2284,100.5508,389.4214,20.52174,48
2286,15.28659,1.951136,88.68101,48
2290,45.15209,25.28517,64.10256,48
3000,15124.99,46811.21,24.42028,48
3008,15.81033,2.604767,85.85526,48
3072,259.5466,75.35225,77.5,48
3084,61.80864,156.1481,28.35821,48
3096,6.255319,16.15957,27.90698,48
3126,1.787217,0.3060639,85.37874,48
3144,298.7819,586.1416,33.76359,48
3192,31.45455,70.48148,30.85714,48
3216,599.907,2967.986,16.81404,48
3264,2367.061,4389.896,35.03146,48
3288,37.13589,88.31866,29.60107,48
3300,716.1775,1599.64,30.92547,48
3336,114.1601,570.2313,16.68053,48
3340,55.53048,218.356,20.275,48
3342,49.30869,260.7541,15.90281,48
3360,45.75761,54.91476,45.45201,48
3372,273.3613,610.6551,30.92265,48
3432,495.0726,211.6193,70.05495,48
3540,152.0019,275.5994,35.54758,48
3564,48.88571,190.9487,20.3831,48
3588,9.068931,40.36563,18.34532,48
3600,827.1814,1600.6,34.0715,48
3696,172.6908,689.7343,20.02386,48
3708,197.6216,74.778,72.54842,48
3768,330.5374,1428.235,18.79364,48
4000,59292.38,65411.68,47.54647,48
4156,83.98513,289.8919,22.46331,48
4174,108.39,78.23307,58.07963,48
4176,45.0167,39.41554,53.31695,48
4300,459.1549,48.9193,90.37162,48
4408,124.3201,315.9307,28.23847,48
4462,8383.779,14284.05,36.98537,48
4504,1498.508,2695.32,35.73127,48
4516,668.4558,1527.109,30.44573,48
4600,296.7996,763.3598,27.99575,48
4672,86.84858,297.6949,22.58486,48
5000,208837.7,94407.82,68.86753,48
5036,38.05587,51.96089,42.27642,48
5072,30.77457,150.6662,16.96122,48
5084,47.61227,112.9847,29.64706,48
5168,1085.408,2994.032,26.6068,48
5180,614.1648,1188.877,34.0627,48
5264,23.60955,70.82865,25,48
5288,79.77258,206.381,27.87754,48
5336,117.3769,524.5127,18.28615,48
5372,2952.622,1661.428,63.99198,48
5384,313.5747,192.1267,62.00787,48
5456,267.2037,1153.606,18.80644,48
5468,90.17021,83.23404,52,48
5520,70.87418,9.046176,88.68101,48
5528,90.85375,305.4786,22.92363,48
5552,102.7032,519.0105,16.51937,48
5576,120.2054,86.185,58.24176,48
5612,59.07948,126.9115,31.76471,48
5690,16.68069,2.856597,85.37874,48
5696,1322.409,67.08142,95.17223,48
5708,22.11765,74.8984,22.79793,48
5720,67.70149,57.22388,54.19355,48
5732,162.9152,163.5108,49.90877,48
5750,587.5588,874.3212,40.192,48
5768,117.2444,506.8709,18.7857,48
5864,1464.412,1583.768,48.04218,48
5924,310.3448,70.68966,81.44796,48
5984,2139.858,3346.909,39.00035,48
6060,230.036,644.6063,26.30058,48
6104,59.79048,102.381,36.86869,48
6128,7197.726,10334.1,41.05521,48
6140,42.32851,41.48899,50.50081,48
6200,159.4143,804.4575,16.53895,48
6242,72.96255,113.0742,39.21943,48
6272,50.82622,123.9399,29.08243,48
7000,25655.34,16747.43,60.50392,48
7108,96.42857,237.6984,28.85986,48
7132,7796.549,14016.87,35.74198,48
7144,36.10078,100.2328,26.47975,48
7156,686.8092,1122.309,37.96377,48
7192,1916.561,1656.169,53.64415,48
7300,3447.203,5177.297,39.96989,48
7396,27.69565,141.7754,16.34241,48
7408,1229.242,942.971,56.58938,48
7420,118.1094,403.5802,22.63978,48
7432,406.9062,1341.564,23.27213,48
7492,1584.149,3967.262,28.53597,48
7528,470.9969,79.03715,85.6305,48
7552,3457.398,7330.829,32.04788,48
7636,14.63677,62.85202,18.88889,48
7642,4.765911,0.8161704,85.37874,48
7852,81.29646,240.5576,25.2588,48
7864,140.8771,328.7132,30,48
8104,277.3026,226.9737,54.99022,48
8128,133.5626,532.5739,20.05034,48
8164,52.55725,120.0382,30.45113,48
8212,176.4652,666.4895,20.93412,48
8224,124.1337,344.7255,26.47569,48
8236,1958.442,4139.196,32.11804,48
8240,53.70896,169.6239,24.04884,48
8260,187.8885,62.62951,75,48
8392,588.4585,615.3889,48.88149,48
8398,17.72661,65.15525,21.3878,48
8410,44.08152,49.9354,46.88679,48
8488,16.06652,123.2711,11.53064,48
8536,218.3913,550.0829,28.41882,48
8596,29.33333,161.3333,15.38462,48
8668,78.40749,237.1705,24.84568,48
8752,40.2291,113.2375,26.21359,48
8788,50.0876,266.6317,15.81451,48
8800,350.6138,272.6996,56.25,48
8812,104.5853,452.4264,18.77614,48
8830,106.0968,167.44,38.78702,48
8860,320,385,45.39007,48
8872,59.67988,214.4055,21.77419,48
8908,50.98425,11.7656,81.25,48
9004,38.20513,105.3846,26.60714,48
9160,1150.262,3870.548,22.90989,48
9172,86.72152,334.9968,20.56385,48
9232,93.28082,230.4939,28.81041,48
9250,359,817,30.52721,48
9310,9.474843,4.52044,67.70026,48
9328,891.7733,1792.092,33.2272,48
9388,5.523489,9.360416,37.11048,48
9448,43.33075,386.5207,10.0804,48
9556,779.5027,3970.419,16.41085,48
9598,38.72327,18.47484,67.70026,48
9628,164.9112,354.5322,31.74767,48
9640,359.0794,1596.844,18.35856,48
9656,4.085106,10.55319,27.90698,48
9748,89.11692,308.4422,22.41602,48
9796,3.364486,85.79439,3.773585,48
9868,370.0054,322.5022,53.4298,48
9916,481.0251,1345.397,26.33702,48
10072,274.831,571.427,32.47602,48
10087,34.20604,112.3817,23.33485,48
10090,33.96056,170.0882,16.64336,48
10132,350.7156,1551.86,18.43373,48
10144,141.6877,271.1685,34.3189,48
10156,2011.119,3590.973,35.89943,48
10192,465.3866,1423.113,24.6432,48
10197,280.9915,465.8008,37.62646,48
10216,55.86796,181.2066,23.56556,48
10252,654.754,2470.835,20.94818,48
10264,308.0084,1166.418,20.89004,48
10336,61.67137,221.7635,21.75857,48
10384,15.15545,67.09058,18.42697,48
10528,87.11532,305.4004,22.19409,48
10636,657.3876,415.1087,61.29509,48
10648,182.1411,351.7638,34.11489,48
10708,17.75819,51.38539,25.68306,48
10720,1127.308,2056.797,35.40424,48
10756,66.66344,306.7484,17.85252,48
10768,22970.76,8452.067,73.10215,48
10780,1411.196,4771.421,22.82521,48
10828,127.0475,359.2498,26.12548,48
10852,8.929356,2.976452,75,48
10876,133.5314,55.09338,70.79208,48
10897,4166.44,5165.718,44.64605,48
10912,8875.604,11816.24,42.89422,48
10960,25.36324,181.4023,12.26667,48
10984,181.6882,599.9078,23.2458,48
10990,115.2904,240.0055,32.44912,48
11020,39.39677,91.48065,30.10204,48
11080,1168.978,1225.543,48.81887,48
11102,9.959957,1.15769,89.58692,48
11116,110.6758,468.5921,19.10616,48
11128,41.71466,174.5303,19.29047,48
11155,52.80793,181.9917,22.49064,48
11212,157.3845,801.9484,16.40562,48
11224,532.1891,1961.884,21.33815,48
11236,146.2747,599.772,19.60664,48
11300,508.4297,1608.734,24.01467,48
11368,941.4791,3441.479,21.48045,48
11380,43.77331,193.945,18.41394,48
11428,3333.613,9741.867,25.49515,48
11464,517.6465,1313.031,28.27622,48
11536,42.41053,104.3811,28.89166,48
11626,11.3904,7.06731,61.71079,48
11644,64.73859,190.3829,25.37559,48
11656,23.79656,64.03438,27.0936,48
11692,137.9861,51.86053,72.68293,48
11716,83.91275,345.5455,19.53921,48
11836,413.7294,937.285,30.62361,48
11940,111.1618,349.6218,24.12451,48
11968,22.20038,124.2097,15.16315,48
11992,285.5949,235.3577,54.82166,48
12010,55.35597,7.065478,88.68101,48
12040,647.4367,1054.437,38.04258,48
12045,633.001,127.8719,83.19406,48
12112,58.4003,234.4839,19.93972,48
12226,16.08495,2.754575,85.37874,48
12334,761.0815,805.3452,48.58711,48
12388,90.53546,200.3902,31.1198,48
12412,142.5572,829.2687,14.669,48
12472,30.01862,52.18622,36.51685,48
12496,268.303,1161.744,18.76183,48
12502,37.33184,10.53812,77.98595,48
12508,840.648,460.041,64.63098,48
12532,1059.05,4422.605,19.3199,48
12562,72.86632,217.5221,25.09271,48
12580,2368.167,7434.469,24.15847,48
12600,78.99008,228.5446,25.68493,48
12736,21.55496,75.44236,22.22222,48
12892,38.21409,205.647,15.67044,48
12895,15.19755,38.16221,28.48129,48
12916,20.2419,93.84881,17.74194,48
12982,132.3903,39.00295,77.24359,48
12988,1302.077,501.522,72.19327,48
13024,18193.21,24204.94,42.91039,48
13108,772.1896,2106.368,26.82558,48
13128,6.639972,0.7717931,89.58692,48
13150,4.949256,0.8437453,85.43509,48
13198,23.35304,45.52151,33.90663,48
13276,953,1515,38.61426,48
13312,294.4496,839.6875,25.96243,48
13324,23.64179,21.49254,52.38095,48
13492,13283.63,5704.966,69.95583,48
13552,8080.995,10259.92,44.05994,48
13570,57.82968,172.9736,25.05583,48
13672,58.25231,275.1593,17.47159,48
13684,529.1129,1901.666,21.76722,48
13732,664.2004,1023.938,39.34514,48
13900,86.45664,297.8758,22.49527,48
13972,370.0449,1530.462,19.47085,48
14038,203.3079,56.70299,78.19207,48
14224,285.8097,1050.321,21.39085,48
14236,4206.33,3138.743,57.26736,48
14260,22.50565,123.4181,15.42289,48
14266,15.74982,2.010261,88.68101,48
14290,8,1.309091,85.9375,48
14404,194.6865,169.7423,53.42237,48
14584,18.09709,117.6311,13.33333,48
14620,74.72547,245.3183,23.34852,48
14668,428.512,1521.91,21.97022,48
14680,57.76351,197.6486,22.6158,48
14692,96.47151,179.8621,34.91124,48
14704,121.3328,349.7012,25.75882,48
14716,177.5143,318.2257,35.80794,48
14740,110.7701,461.136,19.36858,48
14776,40.97633,119.6509,25.5102,48
14860,43.22929,51.98459,45.4023,48
14872,39.88405,212.7149,15.78947,48
14880,24.14311,23.43302,50.74627,48
14881,416.2533,80.05803,83.86939,48
14882,135.8126,21.77039,86.18481,48
14920,2238.821,3828.745,36.89817,48
14927,306.6624,291.9051,51.23272,48
14929,2136.187,5767.602,27.02738,48
14986,438.1637,619.393,41.4317,48
15004,266.9095,1039.386,20.43256,48
15028,87.19769,24.2193,78.26247,48
15112,151.9028,769.0492,16.49411,48
15160,526.7175,658.7681,44.43053,48
15172,72.5968,181.3731,28.5848,48
15196,88.99233,509.6509,14.86567,48
15328,197.7552,416.6334,32.18731,48
15364,2524.844,6040.724,29.47667,48
15436,1092.285,1003.023,52.13003,48
15472,317.8313,1048.259,23.26577,48
15544,119.016,77.49465,60.56466,48
15628,2362.066,1848.696,56.09593,48
15652,1067.818,1329.677,44.5389,48
15676,285.2286,1176.947,19.50714,48
15700,0,0,,48
15796,403,220,64.687,48
15820,32.36742,68.29604,32.15409,48
15892,112.2238,209.7112,34.85915,48
15916,320.5531,1566.703,16.98514,48
15976,9177.108,17561.14,34.32203,48
15988,3226.701,10128.89,24.15993,48
16036,132.1376,436.0005,23.258,48
16048,74.54306,244.1808,23.38798,48
